year,id,longitude,latitude,DOY,EVI,NDVI,SummaryQA,DetailedQA
2002,_11_01,-138.8649453,69.57564165,307,-1546,-1259,3,4370
2004,_10_31,-138.8649453,69.57564165,307,NA,-1647,NA,37147
2005,_11_01,-138.8649453,69.57564165,307,-1453,-1384,2,53533
2013,_11_01,-138.8649453,69.57564165,307,-639,-396,3,20758
2014,_11_01,-138.8649453,69.57564165,307,-1483,-972,3,37146
2000,_10_31,-138.8694369,69.58013323,307,NA,NA,2,20761
2002,_11_01,-138.8694369,69.58013323,307,-1188,-883,3,4370
2005,_11_01,-138.8694369,69.58013323,307,-1831,-1645,2,53533
2009,_11_01,-138.8694369,69.58013323,307,-1527,-1178,3,4110
2014,_11_01,-138.8694369,69.58013323,307,-1605,-1058,3,37146
2002,_11_01,-138.9165984,69.58237901,307,-1526,-1181,3,4370
2005,_11_01,-138.9165984,69.58237901,307,-1744,-1312,2,53533
2009,_11_01,-138.9165984,69.58237901,307,-1475,-1103,3,4110
2014,_11_01,-138.9165984,69.58237901,307,-1867,-1371,2,20757
2000,_10_31,-138.8716827,69.58237901,307,-1584,-1049,2,20761
2002,_11_01,-138.8716827,69.58237901,307,-1411,-1124,3,4370
2009,_11_01,-138.8716827,69.58237901,307,-1703,-1424,3,4110
2014,_11_01,-138.8716827,69.58237901,307,-1744,-1186,3,37146
2002,_11_01,-138.9188442,69.5846248,307,-1755,-1397,3,4370
2004,_10_31,-138.9188442,69.5846248,307,NA,-1714,NA,36887
2005,_11_01,-138.9188442,69.5846248,307,-1746,-1260,2,53533
2014,_11_01,-138.9188442,69.5846248,307,-1870,-1494,NA,20759
2002,_11_01,-138.9278274,69.58687059,307,-1755,-1397,3,4370
2004,_10_31,-138.9278274,69.58687059,307,NA,-1714,NA,36887
2005,_11_01,-138.9278274,69.58687059,307,-1746,-1260,2,53533
2014,_11_01,-138.9278274,69.58687059,307,-1870,-1494,NA,20759
2002,_11_01,-138.9233358,69.58911638,307,-1231,-866,3,2062
2004,_10_31,-138.9233358,69.58911638,307,-1882,-1497,NA,36887
2005,_11_01,-138.9233358,69.58911638,307,-1720,-1335,2,53533
2014,_11_01,-138.9233358,69.58911638,307,-1775,-1312,NA,20759
